SOURCE_POOL;TARGET_POOL;SEMANTICS;P_PARTIAL;NOISE;NFILES_POS;FOLD;ILASP_TRAIN_SUCCEEDED;STORED_MCC;STORED_MCC_FULL;SURFACE_POS;SURFACE_NEG;TP;FP;TN;FN;MCC;ACCURACY;LEARNED_MODEL_FILENAME;SCORE_SECONDS
large;dense;ADM;1.0;0.1;60;3;1;0.9511897312113419;0.9511897312113419;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.21
large;dense;ADM;1.0;0.1;20;4;1;0.9834699358669274;0.9834699358669274;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.16
large;dense;ADM;1.0;0.1;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.17
large;dense;ADM;1.0;0.1;20;5;1;0.8307471607356974;0.8307471607356974;80;80;80;22;58;0;0.754074;0.8625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_022459/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.18
large;dense;ADM;1.0;0.1;60;5;1;0.9834699358669274;0.9834699358669274;80;80;80;8;72;0;0.904534;0.95;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_022459/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.19
large;dense;ADM;0.5;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.18
large;dense;ADM;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.15
large;dense;ADM;0.5;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.15
large;dense;ADM;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.19
large;dense;ADM;0.5;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/ADM_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.16
large;dense;ADM;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/ADM_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.15
large;dense;ADM;0.5;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/ADM_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.18
large;dense;ADM;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/ADM_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.15
large;dense;ADM;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/ADM_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.19
large;dense;ADM;0.5;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/ADM_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.17
large;dense;ADM;0.5;0.1;20;1;1;0.5;0.6546536707079772;80;80;62;0;80;18;0.795395;0.8875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/ADM_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.18
large;dense;ADM;0.5;0.1;60;1;1;0.8744746321952062;1.0;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/ADM_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.19
large;dense;ADM;0.5;0.1;20;3;1;0.34320323649182205;0.5259237061407777;80;80;64;1;79;16;0.801719;0.89375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/ADM_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.23
large;dense;ADM;0.5;0.1;60;3;1;0.5593991287234383;0.9834699358669274;80;80;80;10;70;0;0.881917;0.9375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/ADM_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.19
large;dense;ADM;0.5;0.1;20;4;1;0.37340802240746923;0.641688947919748;80;80;50;0;80;30;0.6742;0.8125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/ADM_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.2
large;dense;ADM;0.5;0.1;20;5;1;0.0;0.6583046323098027;80;80;69;8;72;11;0.763037;0.88125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/ADM_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.2
large;dense;CMP;1.0;0.0;20;1;1;0.8451542547285166;0.8451542547285166;80;80;80;18;62;0;0.795395;0.8875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.18
large;dense;CMP;1.0;0.0;60;1;1;0.9834699358669274;0.9834699358669274;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.16
large;dense;CMP;1.0;0.0;20;2;1;0.9511897312113419;0.9511897312113419;80;80;80;13;67;0;0.848782;0.91875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.14
large;dense;CMP;1.0;0.0;60;2;1;1.0;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.19
large;dense;CMP;1.0;0.0;20;3;1;0.9354143466934853;0.9354143466934853;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.15
large;dense;CMP;1.0;0.0;60;3;1;1.0;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.16
large;dense;CMP;1.0;0.0;20;4;1;1.0;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.15
large;dense;CMP;1.0;0.1;60;1;1;0.9834699358669274;0.9834699358669274;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.14
large;dense;CMP;1.0;0.1;20;2;1;0.9198662110077998;0.9198662110077998;80;80;80;24;56;0;0.733799;0.85;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.16
large;dense;CMP;1.0;0.1;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.18
large;dense;CMP;1.0;0.1;20;3;1;1.0;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.19
large;dense;CMP;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.17
large;dense;CMP;1.0;0.0;20;5;1;1.0;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.2
large;dense;CMP;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.18
large;dense;CMP;1.0;0.1;20;1;1;0.8451542547285166;0.8451542547285166;80;80;80;29;51;0;0.684025;0.81875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.19
large;dense;CMP;1.0;0.1;60;3;1;0.9354143466934853;0.9354143466934853;80;80;80;7;73;0;0.916013;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.17
large;dense;CMP;1.0;0.1;20;4;1;0.816496580927726;0.816496580927726;80;80;80;32;48;0;0.654654;0.8;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.17
large;dense;CMP;1.0;0.1;60;4;1;1.0;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.16
large;dense;CMP;1.0;0.1;20;5;1;1.0;1.0;80;80;80;7;73;0;0.916013;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_022459/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.18
large;dense;CMP;1.0;0.1;60;5;1;0.9511897312113419;0.9511897312113419;80;80;80;13;67;0;0.848782;0.91875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_022459/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.16
large;dense;CMP;0.5;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.19
large;dense;CMP;0.5;0.0;60;1;1;0.6777741743905965;0.9834699358669274;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.18
large;dense;CMP;0.5;0.0;20;2;1;0.8685990362153791;0.9511897312113419;80;80;78;0;80;2;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.16
large;dense;CMP;0.5;0.0;60;2;1;0.7204077607661872;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.17
large;dense;CMP;0.5;0.0;20;3;1;0.6726727939963124;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.18
large;dense;CMP;0.5;0.0;60;3;1;0.9834699358669274;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.19
large;dense;CMP;0.5;0.0;20;4;1;0.4605661864718383;0.6546536707079772;80;80;57;0;80;23;0.743907;0.85625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/CMP_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.16
large;dense;CMP;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/CMP_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.2
large;dense;CMP;0.5;0.0;60;5;1;0.9020066914544322;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/CMP_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.19
large;dense;CMP;0.5;0.1;20;2;1;0.30151134457776363;0.48694291458224925;80;80;19;0;80;61;0.367086;0.61875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/CMP_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.18
large;dense;CMP;0.5;0.1;60;3;1;1.0;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/CMP_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.19
large;dense;STB;1.0;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.16
large;dense;STB;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.18
large;dense;STB;1.0;0.0;20;3;1;0.8744746321952062;0.8744746321952062;80;80;80;4;76;0;0.95119;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.18
large;dense;STB;1.0;0.0;60;3;1;0.9834699358669274;0.9834699358669274;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.15
large;dense;CMP;0.5;0.1;20;4;1;0.6917144638660746;1.0;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/CMP_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.17
large;dense;CMP;0.5;0.1;60;4;1;0.9005004170528446;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/CMP_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.18
large;dense;STB;1.0;0.0;20;1;1;0.9672041516493516;0.9672041516493516;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.19
large;dense;STB;1.0;0.0;60;1;1;0.9511897312113419;0.9511897312113419;80;80;80;4;76;0;0.95119;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.17
large;dense;STB;1.0;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.19
large;dense;STB;1.0;0.0;60;4;1;1.0;1.0;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.15
large;dense;STB;1.0;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.2
large;dense;STB;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.24
large;dense;STB;1.0;0.1;20;1;1;0.9511897312113419;0.9511897312113419;80;80;80;13;67;0;0.848782;0.91875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.17
large;dense;STB;1.0;0.1;60;1;1;0.9672041516493516;0.9672041516493516;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.16
large;dense;STB;1.0;0.1;20;2;1;0.9198662110077998;0.9198662110077998;80;80;80;20;60;0;0.774597;0.875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.23
large;dense;STB;1.0;0.1;60;2;1;0.9672041516493516;0.9672041516493516;80;80;80;4;76;0;0.95119;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.18
large;dense;STB;1.0;0.1;20;3;1;1.0;1.0;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.25
large;dense;STB;1.0;0.1;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.17
large;dense;STB;1.0;0.1;20;4;1;1.0;1.0;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.18
large;dense;STB;1.0;0.1;60;4;1;0.9834699358669274;0.9834699358669274;80;80;80;7;73;0;0.916013;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.18
large;dense;STB;0.5;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.25
large;dense;STB;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.19
large;dense;STB;0.5;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.18
large;dense;STB;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.14
